|contract_id|validity|theme|title|text|clean_text|carimbo|semvalorlegal|carimbo|semvalorlegal
242|2016_082084|carimbo|Safety / Injury / Disability|Machine and Equipment Maintenance|1. A empresa se obriga a manter sinalização visível com relação às situações de risco e prevenção no que diz respeito a máquinas que operam com movimentos repetitivos constantes ou quando estiverem em manutenção e conserto, nos termos previstos na NR – 26, aprovada pela Portaria nº 3.214/78 do Ministério do Trabalho e Emprego. |empresa obrigar manter sinalização visível situação risco prevenção respeito máquina operar movimento repetitivo constante estar manutenção conserto termos prever nr aprovar portaria nº ministério trabalho emprego|1|0|1|0
243|2016_082084|carimbo|Safety / Injury / Disability|Internal Committee on Accident Prevention - composition, election, assignments, guarantees |1. As fiscalizações do Ministério do Trabalho e Emprego e da CPRH, quando pertinentes à saúde e segurança do trabalhador, serão acompanhadas pelo presidente e pelo vice-presidente da Cipa, ou, em substituição a este último, por um outro membro representante dos empregados na Cipa. |fiscalização ministério trabalho emprego cprh pertinente saúde segurança trabalhador ser acompanhar presidente cipa substituição outro membro representante empregado cipa|1|0|1|0
244|2016_082084|carimbo|Safety / Injury / Disability|Internal Committee on Accident Prevention - composition, election, assignments, guarantees |1. A empresa convocará as eleições de sua Cipa por edital afixado em local de fácil acesso, preferencialmente em Quadro de Aviso, num prazo mínimo de 60 (sessenta) dias do término do mandato vincendo.  2. A empresa remeterá cópia do edital de convocação para o sindicato profissional até 5 (cinco) dias após a afixação do mesmo;  3. O edital deverá conter data e hora da eleição; prazo e local para inscrição de candidatos; data, hora e local da apuração.  4. Os candidatos deverão receber, no ato de suas inscrições, comprovantes com a data e a hora em que se habilitaram ao processo eletivo.  5. Os candidatos serão inscritos pelo nome e, quando solicitarem, pelo apelido, o qual constará da cédula eleitoral.  6. O prazo para inscrição de candidatos não poderá ser inferior a 15 (quinze) dias.  7. O processo eleitoral da Cipa será coordenado pelo Serviço de Medicina e Segurança do Trabalho da Empresa e acompanhado pelo vice-presidente, representante dos empregados na Cipa existente, facultando-se, ainda, o acompanhamento previsto no item 9 abaixo.  8. A eleição transcorrerá durante a jornada de trabalho, inclusive durante os intervalos, e sua apuração será procedida de imediato, logo após o encerramento da coleta de votos, facultando-se o seu acompanhamento por todos os candidatos inscritos, observando-se, ainda, o previsto no item 9 abaixo.  9. Caso haja na empresa dirigentes sindicais empregados, um deles deverá fazer o acompanhamento das eleições e da apuração. Se não houver, a empresa se obriga a oficiar o sindicato, sob pena de nulidade da eleição, a fim de que a entidade possa acompanhar a eleição e apuração. O presidente do sindicato profissional, mesmo que haja na empresa dirigente sindical empregado, poderá ter acesso ao evento, devendo o mesmo comunicar previamente sua presença.  10. As urnas receptoras deverão ficar em locais fixos, de fácil acesso e previamente determinados no edital. Caso exista mais de uma urna em locais diversos, será assegurado que haja a fiscalização de cada uma delas por dirigente do sindicato profissional, observando-se as disposições constantes no item anterior.  11. Caso o empregador, por qualquer motivo, não providencie a nova eleição da Cipa, os Cipeiros, titulares e suplentes, continuarão no mandato até a posse dos eleitos. Nessa situação, o período de carência será iniciado após a posse dos novos membros da Cipa. |empresa convocar eleição cipa edital afixar fácil acesso preferencialmente quadro aviso prazo mínimo sessenta dia término mandato vincer empresa remeter cópia edital convocação sindicato profissional dia afixação edital conter data hora eleição prazo inscrição candidato data hora apuração candidato dever receber ato inscrição comprovante data hora habilitar processo eletivo candidato ser inscrito nome solicitar apelido constar cédula eleitoral prazo inscrição candidato inferior dia processo eleitoral cipa ser coordenar serviço medicina segurança trabalho empresa acompanhar representante empregado cipa existente acompanhamento prever item abaixo eleição transcorrer durante jornada trabalho durante intervalo apuração ser proceder imediato encerramento coleta voto acompanhamento candidato inscrito prever item abaixo caso haja empresa dirigente sindical empregado de ele acompanhamento eleição apuração haver empresa obrigar oficiar sindicato pena nulidade eleição entidade poder acompanhar eleição apuração presidente sindicato profissional haver empresa dirigente sindical empregar acesso evento dever comunicar previamente presença urna receptora dever ficar local fixo fácil acesso previamente determinar edital caso exista urna local diverso ser assegurar haver fiscalização de ele dirigente sindicato profissional disposição constante item anterior caso empregador motivo providenciar eleição cipa cipeiros titular suplente continuar mandato posse eleito situação período carência ser iniciar posse membro cipa|1|0|1|0
245|2016_082084|carimbo|Safety / Injury / Disability|Internal Committee on Accident Prevention - composition, election, assignments, guarantees |1. As reuniões ordinárias da Cipa serão precedidas por reuniões das duas partes constitutivas, realizadas, no mínimo, uma hora antes da previsão de instalação da Comissão.  2. A pauta de tais reuniões preparatórias respeitará a ordem do dia da convocação da Comissão.  3. As horas em que a Cipa estiver reunida, se fora da jornada ordinária de trabalho, serão remuneradas como extra. |reunião ordinário cipa ser precedir reunião parte constitutivo realizar pequeno hora previsão instalação comissão pauta reunião preparatório respeitar ordem dia convocação comissão hora cipa estar reunir jornada ordinário trabalho ser remunerar extra|1|0|1|0
246|2016_082084|carimbo|Health|Medical Exams|1. Nos casos de suspeita de doenças comuns ou ocupacionais, verificadas no exame médico demissional, cabe à empresa providenciar exames complementares para comprovar a doença ou a sua ausência. Nesses casos, a empresa fornecerá cópias de tais exames ao empregado no ato da homologação. Quando o médico do trabalho comprovar a doença, com ou sem os exames complementares, será suspensa a rescisão e o empregado será encaminhado ao INSS. |caso suspeita doença comum ocupacional verificar exame médico demissional caber empresa providenciar exame complementar comprovar doença ausência em esse caso empresa fornecer cópia exame empregado ato homologação médico trabalho comprovar doença exame complementar ser suspender rescisão empregado ser encaminhar inss|1|0|1|0
247|2016_082084|carimbo|Health|Medical Exams|1. O empregador se compromete a fornecer aos seus empregados uma cópia dos seus Atestados de Saúde Ocupacional (ASO), tanto admissionais, quanto demissionais ou periódicos, e, ainda, cópia dos exames complementares, quando requeridos pelo empregado. |empregador comprometar fornecer empregado cópia atestados saúde ocupacional aso admissional demissional periódico cópia exame complementar requerir empregado|1|0|1|0
248|2016_082084|carimbo|Health|Acceptance of Medical Certificates|1. Nos termos previstos nos parágrafos 1º (primeiro) a 2º (segundo) do artigo 75, do Regulamento da Previdência Social – Decreto nº 3.048, de 06.05.99 – a empresa, possuindo serviços médicos próprios ou convênios, se responsabilizará pelos exames médicos e odontológicos para abonos de faltas, somente encaminhando os documentos à Previdência Social quando a duração da incapacidade ultrapassar a 15 (quinze) dias, ressalvadas as emergências legais, bem como as hipóteses mais favoráveis já existentes.  2. Caso a empresa deixe de se enquadrar nas hipóteses acima, as doenças dos empregados serão comprovadas mediante atestados médicos e odontológicos expedidos de acordo com a ordem de preferência estabelecida no parágrafo 2ª (segundo), do Artigo 6º (sexto), da Lei nº 605, de 05.01.49, entendendo-se como primeira prioridade, ainda, os serviços médicos conveniados com o INSS/SUS, aí incluído o serviço médico/odontológico do sindicato profissional, enquanto conveniado com o INSS/SUS.  3. Os atestados médicos e odontológicos expedidos na forma do item 1 supracitado, somente terão validade para fins de abono de faltas com a observância das formalidades previstas na Portaria nº 3.291, de 20.02.84, do então M.P.A.S.  4. Salvo os casos de força maior, comprobatórios do impedimento para entrega, os atestados médicos e odontológicos expedidos por profissionais que não sejam da própria empresa deverão ser a esta entregues no prazo máximo de até 24 (vinte e quatro) horas após o retorno do empregado, garantindo-se, em tal hipótese, a remuneração dos dias referentes ao período atestado, na primeira folha subsequente de pagamento, após a entrega, sob pena de não terem eficácia para fins de abono de faltas. Em tais casos, o empregado deverá comunicar o motivo do seu afastamento ao empregador, por quaisquer meios, no prazo de 48 (quarenta e oito) horas do aludido afastamento.  5. A empresa se compromete a protocolar a cópia do atestado médico, desde que o empregado o entregue em duas vias (original e cópia). |termos prever parágrafo artigo regulamento previdência social decreto nº empresa possuir serviço médico próprio convênio responsabilizar exame médico odontológico abono falta encaminhar documento previdência social duração incapacidade ultrapassar dia ressalvar emergência legal hipótese favorável existente caso empresa deixar enquadrar hipótese acima doença empregado ser comprovar mediante atestar médico odontológico expedir acordo ordem preferência estabelecir parágrafo artigo lei nº prioridade serviço médico conveniar inss sus incluir serviço médico odontológico sindicato profissional conveniado inss sus atestado médico odontológico expedir item supracitar ter validade fim abono falta observância formalidade prever portaria nº salvo caso força comprobatório impedimento entrega atestado médico odontológico expedir profissional ser próprio empresa dever entregue prazo hora retorno empregado hipótese remuneração dia referente período atestado folha subsequente pagamento entrega pena ter eficácia fim abono falta caso empregado comunicar motivo afastamento empregador qualquer meio prazo quarenta hora aluder afastamento empresa comprometar protocolar cópia atestado médico empregado entregar via original cópia|1|0|1|0
249|2016_082084|carimbo|Health|First Aid|1. A empresa fornecerá gratuitamente a medicação necessária aos primeiros socorros dos seus empregados vitimados por acidentes de trabalho ou por doenças profissionais, providenciando, ainda, sob suas expensas, a sua condução para o atendimento hospitalar necessário.  2. A empresa se compromete a manter, nas caixas de primeiros socorros e enfermarias, absorventes higiênicos para os casos de emergência, bem como os medicamentos definidos pelo SESMT ou pelo coordenador do PCMSO da empresa. |empresa fornecer gratuitamente medicação necessário primeiro socorro empregado vitimar acidente trabalho doença profissional providenciar expensa condução atendimento hospitalar necessário empresa comprometar manter caixa primeiro socorro enfermaria absorvente higiênico caso emergência medicamento definir sesmt coordenador pcmso empresa|1|0|1|0
250|2016_082084|carimbo|Safety / Injury / Disability|Other Rules for the Prevention of Accidents and Occupational Injuries|1. O empregado, à vista de situação de potencial risco à sua vida ou à sua saúde nos postos de trabalho, deverá comunicar o fato à sua chefia imediata, diretamente ou por meio de um representante na Cipa, mediante formulário próprio, o qual deverá ser disponibilizado para tal fim pela empresa.  2. O empregador, por sua vez, após a comunicação acima referida, se compromete a proceder à imediata verificação da situação de risco, acionando, para tanto, o seu SESMT ou a Cipa, propiciando, ainda, condições e prazos para a solução do problema, se vier a ser constatado.  3. Fica pactuado o prazo de 30 (trinta) dias, a contar da data da assinatura do presente acordo coletivo, para as empresas providenciarem os formulários previstos no item 1 desta cláusula. |empregado vista situação potencial risco vida saúde posto trabalho comunicar fato chefia imediato diretamente representante cipa mediante formulário disponibilizar empresa empregador comunicação acima referir comprometar proceder imediato verificação situação risco acionar sesmt cipa propiciar condição prazo solução problema vier constatar ficar pactuado prazo trinto dia contar data assinatura presente acordo coletivo empresa providenciar formulário prever item cláusula|1|0|1|0
251|2016_082084|carimbo|Safety / Injury / Disability|Other Rules for the Prevention of Accidents and Occupational Injuries|1. A empresa permitirá aos seus empregados o livre acesso às informações do PPRA – Programa de Prevenção de Riscos Ambientais – a fim de permitir aos mesmos o conhecimento dos riscos inerentes aos seus locais de trabalho. |empresa permitir empregado livre acesso informação ppra programa prevenção riscos ambientais permitir mesmo conhecimento risco inerente local trabalho|1|0|1|0
252|2016_082084|carimbo|Union|Unionization (campaigns and hiring of union members)|1. Semestralmente, a empresa disponibilizará uma data, local e condições para o sindicato representativo da categoria profissional acessar suas dependências no intuito de fazer a sindicalização dos trabalhadores. Os períodos serão convencionados de comum acordo entre as partes, sendo a atividade desenvolvida no recinto da empresa, fora do ambiente de produção, nos períodos de descanso e alimentação (art. 71 da CLT) e saída dos turnos, assegurando o contato com os trabalhadores de todas as turmas e turnos de trabalho, ficando, ainda, vedado o trato de matéria estranha à sindicalização. Fica esclarecido que, existindo regime de escala de revezamento, a sindicalização será realizada em cada um dos turnos, em dias consecutivos  2. A ação de sindicalização poderá ser efetivada por até dois representantes sindicais, preferencialmente pelos dirigentes internos, empregados da empresa, quando houver, complementado, quando for o caso, por dirigente externo.  |semestralmente empresa disponibilizar data condição sindicato representativo categoria profissional acessar dependência intuito sindicalização trabalhador período ser convencionar comum acordo parte ser atividade desenvolver recinto empresa ambiente produção período descanso alimentação clt saída turno assegurar contato trabalhador turma turno trabalho ficar vedar trato matéria estranho sindicalização ficar esclarecer existir regime escala revezamento sindicalização ser realizar turno dia consecutivo ação sindicalização efetivar representante sindical preferencialmente dirigente interno empregado empresa haver complementar caso dirigente externo|1|0|1|0
253|2016_082084|carimbo|Union|Union Access to Workplace| 1. A empresa se compromete a afixar em quadros de avisos, instalados em locais visíveis e de fácil acesso, comunicados de interesses dos trabalhadores, constante de papel timbrado e subscrito pelo presidente do sindicato da categoria profissional convenente, ou seu eventual substituto legal, os quais serão encaminhados ao setor competente da empresa incumbindo-se este de sua afixação, dentro do prazo de 24 (vinte e quatro) horas, ou primeiro dia útil subsequente, desde que não se trate de matéria de cunho político-partidário e não seja ofensiva à moral de terceiros (pessoas físicas ou jurídicas). |empresa comprometar afixar quadro aviso instalar local visível fácil acesso comunicados interesse trabalhador constante papel timbrado subscritar presidente sindicato categoria profissional convenente substituto legal ser encaminhar setor competente empresa afixação prazo hora dia útil subsequente tratar matéria cunho ser ofensivo moral terceiro pessoa físico jurídica|1|0|1|0
254|2016_082084|carimbo|Union|Union Access to Workplace|1. Assegura-se o acesso do dirigente sindical à empresa para o desempenho de suas funções, após ajuste prévio entre as partes, observadas as seguintes condições:  a)    Comunicação e ajuste prévio com o representante legal da empresa, com antecedência de 48 (quarenta e oito) horas, incluindo a pauta a ser tratada; b)    Limite de um acesso por bimestre e por estabelecimento; c)    A empresa indicará o local do encontro e combinará o horário com o sindicato; d)    Faculdade da empresa de indicar um representante para presenciar o encontro; e)    Proibição de utilização do acesso para a realização de assembleia; f)     Duração máxima de 30 (trinta) minutos por acesso; g)    Proibição de divulgação de matéria político-partidária ou ofensiva ao empregador ou seus representantes legais; h)   Contato limitado a 10% (dez por cento) do número de empregados em atividade. Assegura-se que, pelo menos, 50% (cinquenta por cento) dos empregados sejam do setor produtivo; i)     Caso haja na empresa diretores do sindicato empregados, todos poderão participar, juntamente com o presidente do Sindicato Profissional. Se não houver dirigentes internos, mas caso haja representante dos trabalhadores, o acesso será efetivado por esse indivíduo e pelo presidente do Sindicato Profissional. Se não houver dirigente  interno nem representante dos trabalhadores, o acesso poderá ser realizado pelo presidente do Sindicato Profissional. |acesso dirigente sindical empresa desempenho função ajustir prévio parte observar seguinte condição comunicação ajustir prévio representante legal empresa antecedência quarenta hora incluir pauta tratar b limite acesso bimestre estabelecimento c empresa indicar encontro combinar horário sindicato d faculdade empresa indicar representante presenciar encontro proibição utilização acesso realização assembleia f duração grande trinto minuto acesso g proibição divulgação matéria ofensivo empregador representante legal h contato limitar empregado atividade cinquenta empregado ser setor produtivo i caso haja empresa diretor sindicato empregado poder participar juntamente presidente sindicato profissional haver dirigente interno caso haver representante trabalhador acesso ser efetivar indivíduo presidente sindicato profissional haver dirigente interno representante trabalhador acesso realizar presidente sindicato profissional|1|0|1|0
255|2016_082084|carimbo|Union|Employee Accommodation for Union Activities|1. A ausência ao trabalho do dirigente sindical, para desempenho das funções que lhe são próprias, deverá ser comunicada ao empregador com antecedência mínima de 48 (quarenta e oito) horas, por meio de correspondência ou e-mail do seguinte endereço: sindmetalurgicos.pe@gmail.com.  2. Nas hipóteses excepcionais de compromissos sindicais urgentes, admite-se a comunicação ao empregador com antecedência de 24 (vinte e quatro) horas. |ausência trabalho dirigente sindical desempenho função próprio comunicar empregador antecedência pequeno quarenta hora correspondência seguinte endereço hipótese excepcional compromisso sindical urgente comunicação empregador antecedência hora|1|0|1|0
256|2016_082084|carimbo|Union|Access to Company Information|1. A empresa se compromete a entregar ao empregado acidentado e a enviar ao Sindicato Profissional, no prazo de 7 (sete) dias úteis após a emissão, as cópias das Comunicações de Acidentes de Trabalho (CATs), expedidas mediante protocolo pessoal ou, preferencialmente, por via eletrônica (e-mail) para o seguinte endereço eletrônico: sindmetalurgicos.pe@gmail.com. |empresa comprometar entregar empregado acidentar enviar sindicato profissional prazo dia útil emissão cópia comunicação acidentes trabalho cats expedir mediante protocolo pessoal preferencialmente via eletrônico seguinte endereço eletrônico|1|0|1|0
257|2016_082084|carimbo|Union|Union Contributions| 1. Sem prejuízo das sanções previstas no parágrafo único do Artigo 545 da CLT, as mensalidades para o Sindicato, descontadas dos empregados associados, deverão ser recolhidas até o 3º (terceiro) dia útil do mês subsequente ao mês a que se refere o desconto, sob pena de os valores serem corrigidos, a partir de então, com base na taxa Selic, até a data do efetivo recolhimento.  2. A empresa se compromete a remeter para o Sindicato Profissional, até 10 (dez) dias após o recolhimento da mensalidade sindical, a relação nominal dos contribuintes com os valores descontados, em papel timbrado do empregador, juntamente com a cópia do depósito efetivado junto à instituição bancária, mediante protocolo pessoal ou, preferencialmente, por via eletrônica (e-mail) para o seguinte endereço eletrônico: sindmetalurgicos.pe@gmail.com.  3. As importâncias descontadas deverão ser depositadas na conta corrente nº 2.722-7, do Banco do Brasil, agência 1850-3, Av. Dantas Barreto nº 541. A cópia do comprovante de depósito deve ser encaminhada mediante protocolo pessoal ou, preferencialmente, via endereço eletrônico (e-mail)  para o seguinte endereço eletrônico: sindmetalurgicos.pe@gmail.com. É necessário constar expressamente no documento o número do CNPJ da empresa depositante.  4. Caso o associado esteja em benefício previdenciário, a empresa se compromete a voltar a descontar em folha a contribuição associativa, quando do retorno do empregado. |prejuízo sanção prever parágrafo único artigo clt mensalidade sindicato descontar empregado associar dever recolher dia útil subsequente referir desconto pena valor ser corrigir base taxa selic data efetivo recolhimento empresa comprometar remeter sindicato profissional dia recolhimento mensalidade sindical nominal contribuinte valor descontar papel timbrar empregador juntamente cópia depósito efetivar junto instituição bancário mediante protocolo pessoal preferencialmente via eletrônico seguinte endereço eletrônico importância descontar dever depositar conta nº banco brasil agência dantas barreto nº cópia comprovante depósito encaminhar mediante protocolo pessoal preferencialmente via endereço eletrônico seguinte endereço eletrônico necessário constar expressamente documento cnpj empresa depositante caso associado estar benefício previdenciário empresa comprometar voltar descontar folha contribuição associativo retorno empregado|1|0|1|0
258|2016_082084|carimbo|Union|Union Contributions| 1. A empresa descontará do salário básico dos trabalhadores, observado o disposto no item 2, a título de CONTRIBUIÇÃO ASSISTENCIAL, 4 (quatro) parcelas, cada uma no valor de R$ 18,22 (dezoito reais e vinte e dois centavos), dos que recebem piso salarial, nos meses de dezembro de 2016 a março de 2017, e 4 (quatro) parcelas, cada uma no valor de R$ 24,84 (vinte e quatro reais e oitenta e quatro centavos), dos que percebem salários superiores ao piso salarial, nos meses de dezembro de 2016 a março de 2017, conforme autorização da assembleia realizada no mês de setembro de 2016, para qual foram convocados os associados e os não associados ao Sindicato Profissional.   2. O direito de oposição ao desconto acima mencionado será assegurado a todos os trabalhadores associados e não associados, nos termos da decisão unânime da primeira turma do STF, no processo RE nº 220.700-1/RS, e poderá ser exercido pelo período de 10 (dez) dias, a partir da data da transmissão do presente instrumento para o MTE, para fins de registro, sob pena de admissão tácita, devendo operar-se na sede do sindicato profissional ou na subsede de Goiana/PE, durante os horários normais de expediente das entidades, comprometendo-se o órgão classista a encaminhar tais comprovantes à empresa.  3. As importâncias descontadas deverão ser depositadas, com a identificação do CNPJ da empresa, na conta corrente nº 2722-7, do Banco do Brasil, agência 1850-3, Av. Dantas Barreto nº 541, até o 3º (terceiro) dia útil do mês subsequente ao desconto. A cópia do comprovante de depósito deve ser encaminhada mediante protocolo pessoal ou, preferencialmente, por via eletrônica (e-mail) para o seguinte endereço eletrônico: sindmetalurgicos.pe@gmail.com.  4. Juntamente com o recolhimento, deverá ser enviada para o sindicato a relação nominal dos contribuintes com os valores descontados, em papel timbrado do empregador, mediante protocolo pessoal ou, preferencialmente, por via eletrônica (e-mail) para o seguinte endereço eletrônico: sindmetalurgicos.pe@gmail.com.  5. A inobservância pela empresa dos prazos previstos nesta cláusula acarretará à organização, sanções previstas na cláusula 74ª (septuagésima quarta).  6. Em caso de término do contrato de trabalho do empregado antes de vencida a totalidade das parcelas a que se refere o item 1 dessa cláusula, não serão devidas as parcelas posteriores ao término do contrato de trabalho. |empresa descontar salário básico trabalhador observar disposto item título contribuição assistencial parcela real centavo receber piso salarial dezembro março parcela real oitenta centavo perceber salário alto piso salarial dezembro março conforme autorização assembleia realizar setembro convocar associado associar sindicato profissional direito oposição desconto acima mencionar ser assegurar trabalhador associar associar termo decisão unânime turma stf processo re nº rs exercer período dia data transmissão presente instrumento mte fim registro pena admissão tácito dever sede sindicato profissional subsede goiana pe durante horário normal expediente entidade órgão classista encaminhar comprovante empresa importância descontar dever depositar identificação cnpj empresa conta nº banco brasil agência dantas barreto nº dia útil subsequente desconto cópia comprovante depósito encaminhar mediante protocolo pessoal preferencialmente via eletrônico seguinte endereço eletrônico juntamente recolhimento enviar sindicato nominal contribuinte valor descontar papel timbrar empregador mediante protocolo pessoal preferencialmente via eletrônico seguinte endereço eletrônico inobservância empresa prazo prever cláusula acarretar organização sanção prever cláusula septuagésimo caso término contrato trabalho empregar vencida totalidade parcela referir item cláusula ser devir parcela posterior término contrato trabalho|1|0|1|0
259|2016_082084|carimbo|Union|Other provisions on Representation and Organization|1. O tema da representação dos empregados será objeto de apreciação da comissão paritária prevista na cláusula septuagésima sétima. |tema representação empregado ser objeto apreciação comissão paritário prever cláusula septuagésimo|1|0|1|0
260|2016_082084|carimbo|Union|Mechanisms for Conflict Resolution|1. Qualquer divergência sobre a aplicação dos benefícios consignados neste acordo coletivo será dirimida pela Comissão Paritária que será implantada na vigência deste instrumento coletivo e cuja operacionalidade será definida pelas partes.  2. Essa mesma Comissão Paritária será competente para apreciar questões que envolvam matéria pertinente a segurança e saúde dos trabalhadores, crise econômica do setor, conflitos entre empresa e sindicato profissional e forma de adoção do PPE (Programa de Preservação do Emprego). Deve ser composta de membros da empresa e do Sindicato Profissional. |divergência aplicação benefício consignar acordo coletivo ser dirimer comissão paritária ser implantar vigência instrumento coletivo operacionalidade ser definir parte mesmo comissão paritária ser competente apreciar questão envolr matéria pertinente segurança saúde trabalhador crise econômico setor conflito empresa sindicato profissional adoção ppe programa preservação emprego compor membro empresa sindicato profissional|1|0|1|0
261|2016_082084|carimbo|Union|Mechanisms for Conflict Resolution|1. Quaisquer dúvidas, controvérsias ou litígios que resultem da interpretação ou aplicação deste acordo coletivo serão conciliados ou dirimidos pelos órgãos jurisdicionais trabalhistas. |quaisquer dúvida controvérsia litígio resultar interpretação aplicação acordo coletivo ser conciliar dirimir órgão jurisdicional trabalhista|1|0|1|0
262|2016_082084|carimbo|Contract Agreement|Non-compliance with Agreement| 1. A inobservância às obrigações de fazer estipuladas no presente acordo coletivo acarretará uma multa no valor correspondente a 10% (dez por cento) do piso da categoria para o empregador ou para o Sindicato Convenente. |inobservância obrigação estipulada presente acordo coletivo acarretar multa correspondente piso categoria empregador sindicato convenente|1|0|1|0
263|2014_009174|carimbo|Incentives|Other Bonuses|Convencionam as partes que para o  feriado trabalhado, sem prejuizo das demais vantangens prevista no presente acordo, fará jus o trabalhador uma ajuda de custo no valor de R$ 42,00 (quarenta e dois reais) , para alimentação e transporte, a ser pago no dia, bem como intervalo de 02 (duas) horas para repouso e alimentação. |convencionam parte feriado trabalhar prejuizo vantangem prever presente acordo jus trabalhador ajuda custo quarenta real alimentação transporte pagar dia intervalo hora repouso alimentação|1|0|1|0
264|2014_009174|carimbo|Work Time|Duration and Schedule|Fica estabelecido o seguinte horario de funcionamento da empresa:   Segunda-feira: descanso semanal   Terça-feira à Sábado: abertura às 10:00 horas e fechamento às 20:00 horas;   Domingos: abertura às 10:00 horas e fechamento às 19:00 horas;   Paragrafo primeiro: para o funcionamento citado acima, a empresa trabalhará com turmas de funcionários, de forma a respeitar a jornada legal de 44 horas semanais.   |ficar estabelecer seguinte horario funcionamento empresa descanso semanal sábado abertura hora fechamento hora domingos abertura hora fechamento hora paragrafo funcionamento citar acima empresa trabalhar turma funcionário respeitar jornada legal hora semanal|1|0|1|0
265|2014_009174|carimbo|Wages|Work Day Compensation|Convencionam-se as partes, que para o trabalho realizado nos dias de feriados, sem prejuizo das demais vantagens previstas no presente termo aditivo e na Convenção da Categoria, fará jus o trabalhador a uma folga compensatoria na semana seguinte ao feriado trabalhado, não podendo coinscidir com a folga dominical.|parte trabalho realizar dia feriado prejuizo vantagem prever presente termo aditivo convenção categoria jus trabalhador folga compensatorio semana seguinte feriado trabalhar poder coinscidir folga dominical|1|0|1|0
266|2014_009174|carimbo|Wages|Work Day Compensation|Fica autorizado o funcionamento da loja aos feriados que recaiam de segunda a domingo das 10:00 às 19:00 horas; Quando o feriado recair em dia de Terça-feira, fica autorizado o funcionamento da empresa na Segunda-feira que antecipa o feriado, dando como folga compensatoria o primeiro dia util seguinte ao feriado trabalhado. Fica vedado o trabalho nos seguintes feriados: 25 de dezembro (Natal), 1º de Janeiro (Ano Novo),  1º de Maio (Dia do Trabalho) e Dia do Comerciario que neste acordo será comemorado no dia 19 de Agosto de 2014. |ficar autorizado funcionamento loja feriado reca domingo hora feriado recair dia ficar autorizado funcionamento empresa antecipar feriado dar folga compensator dia util seguinte feriado trabalhar ficar vedar trabalho seguinte feriado dezembro natal janeiro ano maio dia trabalho dia comerciario acordo ser comemorar dia agosto|1|0|1|0
267|2014_009174|carimbo|Union|Union Access to Workplace|A empresa se compromete a disponibilizar espaço e horario ao Sindicato Profissional para que  o mesmo promova campanhas de sindicalização para os funcionarios que desejarem, desde que sejam feitas de forma discreta, sem comprometer ou atrapalhar o funcionamento das lojas. |empresa comprometar disponibilizar espaço horario sindicato profissional promova campanha sindicalização funcionario desejar ser fazer discreto comprometer atrapalhar funcionamento loja|1|0|1|0
268|2014_009174|carimbo|Union|Negotiation Rules|O presente Termo Aditivo à Convenção Coletiva da Categoria registrada no Ministerio do Trabalho e Emprego em Petropolis, sob o nº RJ002188/2013,  passa a integrar a Convenção Coletiva e tem por escolpo autorizar o trabalho dos empregados da Empresa Corpo e Ação de Teresópolis Comércio e Confecções Ltda., aos feriados, a partir de 14 de Novembro de 2013 à 31 de Outubro de 2014, salientando-se que seus efeitos juridicos e legais estão estendidos a todos os empregados. PARAGRAFO UNICO: Os empregados da empresa foram ouvidos em reunião, concordando com a assinatura do presente termo aditivo, conforme lista de participação. |presente termo aditivo convenção coletiva categoria registrar ministerio trabalho emprego petropolis nº passar integrar convenção coletiva escolpo autorizar trabalho empregado empresa corpo ação teresópolis comércio confecções ltda feriado novembro outubro efeito juridico legal estendido empregado paragrafo unico empregado empresa ouvir reunião concordar assinatura presente termo aditivo conforme lista participação|1|0|1|0
269|2014_009174|carimbo|Union|Mechanisms for Conflict Resolution|Consoante Art. 625 da Lei Consolidada as partes convencionam que as controversias resultantes da aplicação deste Acordo Coletivo de Trabalho serão dirimidas pela Justiça do Trabalho. |consoante lei consolidada parte convencionar controversia resultante aplicação acordo coletivo trabalho ser dirimir justiça trabalho|1|0|1|0
270|2014_009174|carimbo|Contract Agreement|Application of Agreement|Fica estipulada a multa no valor igual àquela constante na Convenção Coletiva  a ser paga pela empresa se houver descumprimento de obrigações prevista nesse Acordo, revertendo em favor do empregado prejudicado.|ficar estipular multa igual àquela constante convenção coletiva pagar empresa haver descumprimento obrigação prever acordo reverter empregado prejudicar|1|0|1|0
271|2014_009174|carimbo|Other|Other Provisions|E por estarem justos e acertados o presente termo aditivo, que passa a integrar a Convenção Coletiva da Categoria registrada no Ministerio do Trabalho e Emprego em Petropolis, sob o nº RJ0002188/2013, processo 46666.002715/2013-05, ficando como parte integrante da Convenção Coletiva da Categoria.|estar justo acertar presente termo aditivo passar integrar convenção coletiva categoria registrar ministerio trabalho emprego petropolis nº processo ficar integrante convenção coletiva categoria|1|0|1|0
272|2009_016731|carimbo|Equality / Fairness|Profit Sharing|O presente acordo Coletivo de Trabalho tem por finalidade estabelecer condições específicas para o Programa de Participações nos Lucros ou Resultados (PLR) das obras da indústria da construção civil pesada executadas no Estado do Ceará. |presente acordo coletivo trabalho finalidade estabelecer condição específico programa participações lucros resultados plr obra indústria construção civil pesar executar ceará|1|0|1|0
