contract_id|title|text|clean_text
2009_016731|Individual Safety Equipment|Para cada trabalhador que for flagrado sem o uso de EPI, quando devidamente disponibilizado pela empresa e entregue ao mesmo, a frente de serviço onde este está lotado perde 1/3 (um terço) da PLR semestral.  |cad trabalh flagr uso epi devid disponibiliz empres entreg frent servic onde lot perd terc plr semestral
2009_016731|Other Rules for Protection Against Accidents and Injuries|A cada ocorrência de acidente com afastamento, no período, acarretará a perda de 15% da PLR para todos os empregados, somente nos casos de culpa exclusiva do empregado.  |cad ocorrent acident afast períod acarret perd plr tod empreg soment cas culp exclus empreg
2015_043073|Other Rules for the Prevention of Accidents and Occupational Injuries|É vedado às empresas a exigência de tarefas de lavagem, limpeza e lubrificação de veículos a motoristas e cobradores. Com relação aos demais trabalhadores fica proibida a exigência injustificada de trabalhos estranhos a sua função, salvo os que sejam inerentes a ela. |ved empres exigent taref lavag limpez lubrific veícul motor cobrador relaçã dem trabalh fic proib exigent injustific trabalh estranh funçã salv inerent
2012_003082|Individual Safety Equipment|A empresa ficará obrigada a fornecer gratuitamente E.P.I. (Equipamento de proteção individual) e material necessário ao trabalhador quando exigisdo por lei ou pelo empregador, serão fornecidos gratuitamente ao empregado e devolvido ao empregador quando do desligamento da empresa. PARÁGRAFO ÚNICO - Em caso de perda ou uso inadequado dos E.P.I.(Equipamento de proteção  individual), o empregado deverá arcar com o custos dos mesmos. |empres fic obrig fornec gratuit epi equip proteçã individual material necessári trabalh exigisd lei empreg fornec gratuit empreg devolv empreg deslig empres parágraf únic cas perd uso inadequ epi equip proteçã individual empreg dev arcar cust mesm
2012_003082|Internal Committee on Accident Prevention - composition, election, assignments, guarantees |A empresa se compromete enviar a entidade sindical a relação dos membros da CIPA eleitos no prazo de 15(Quinze) dias após a posse. |empres compromet envi entidad sindical relaçã membr cip eleit praz quinz dias após poss
2017_039341|Injury / Disability Assistance|Em caso de concessão de auxílio-doença previdenciário ou de auxílio-doença acidentário pela Previdência Social, fica assegurada ao empregado complementação salarial em valor equivalente à diferença entre a importância recebida do INSS e o somatório das verbas fixas por ele percebidas mensalmente, atualizadas. Parágrafo Primeiro: A concessão do benefício previsto nesta cláusula observa as seguintes condições: a)       Será devida pelo período máximo de 24 (vinte e quatro) meses, para cada licença concedida a partir de 01/03/2017. b)       Os empregados que, em 01/03/2017, já estavam afastados e percebendo a complementação, farão jus ao benefício até completar 24 (vinte e quatro) meses. c)        A cada período de 6 (seis) meses de licença é facultado à empresa submeter o empregado à junta médica, devendo, para isto, notificar o empregado, por escrito, através de carta registrada ou telegrama e, simultaneamente, dar ciência do fato, por escrito, ao sindicato profissional, solicitando-lhe, ainda, a indicação do médico para compor a junta. d)       Desde que decorridos 12 (doze) meses da concessão da complementação e constatado pela junta médica que o empregado está em condições de exercer normalmente suas funções, a complementação deixará de ser paga pela empresa, mesmo que não tenha recebido alta médica do INSS. e)       Recusando o empregado a se submeter à junta médica, a complementação deixará de ser paga pela empresa, mesmo que não tenha recebido alta do INSS. Parágrafo Segundo: A junta médica será composta por 2 (dois) médicos, sendo um de livre escolha da empresa e outro, por este escolhido, dentre o mínimo de 2 (dois) médicos indicados pelo sindicato profissional. Decorridos 20 (vinte) dias da solicitação por escrito da formação da junta médica, a não indicação de médico para compor a junta, por uma das partes, resultará no reconhecimento, para todos os efeitos, do laudo do médico indicado pela outra parte. Parágrafo Terceiro: Além de pagar o profissional por ele indicado, a empresa arcará com as despesas do médico por ele escolhido dentre os indicados pelo sindicato profissional, até o limite da tabela da Associação Médica Brasileira – AMB. Parágrafo Quarto: Na ocorrência de pareceres divergentes entre os médicos da junta, será indicado, de comum acordo entre a empresa e o sindicato, um terceiro médico, para o desempate, cujas despesas de contratação serão de responsabilidade da empresa, até o limite da tabela da Associação Médica Brasileira – AMB. Parágrafo Quinto: Quando o empregado não fizer jus à concessão do auxílio-doença, por não ter ainda completado o período da carência exigido pela Previdência Social, receberá a complementação salarial das condições dos parágrafos 1º e 2º, desde que constatada a doença por médico indicado pela empresa. Parágrafo Sexto: A complementação prevista nesta cláusula será devida também quanto ao 13º salário. Parágrafo Sétimo: A empresa que já concede o benefício supra, quer diretamente, quer através da entidade de Previdência privada da qual seja patrocinador, fica desobrigado de sua concessão respeitando-se os critérios mais vantajosos. Parágrafo Oitavo: A empresa fará o adiantamento do auxílio-doença previdenciário ou auxílio doença acidentário ao empregado, enquanto este não receber da previdência Social o valor a ele devido, procedendo ao acerto quando do respectivo pagamento pelo órgão previdenciário, que deverá ser comunicado, imediatamente, pelo empregado. Na ocorrência da rescisão do contrato de trabalho, por iniciativa do empregado ou por iniciativa da empresa, respeitado os períodos de estabilidades provisórias, e, havendo débito decorrentes do adiantamento referido, a empresa efetuará a correspondente compensação nas verbas rescisórias. Parágrafo Nono: Não sendo conhecido o valor básico do auxílio-doença a ser concedido pela Previdência Social, a complementação salarial deverá ser paga em valores estimados. Se ocorrerem diferenças, a mais ou a menos, deverão ser compensadas no pagamento imediatamente posterior. Parágrafo Décimo: O pagamento previsto nesta cláusula deverá ocorrer junto com o dos demais empregados. |cas concessã auxíliodoenc previdenciári auxíliodoenc acidentári prevident social fic assegur empreg complement salarial valor equivalent diferenc import receb inss somatóri verb fix perceb mensal atualiz parágraf primeir concessã benefíci previst nest cláusul observ seguint condiçõ dev períod máxim vint quatr mes cad licenc conced part b empreg afast perceb complement farã jus benefíci complet vint quatr mes c cad períod seis mes licenc facult empres submet empreg junt médic dev notific empreg escrit através cart registr telegram simultan dar ciênc fat escrit sindicat profissional solicitandolh aind indic médic compor junt d desd decorr doz mes concessã complement constat junt médic empreg condiçõ exerc normal funçõ complement deix pag empres receb alta médic inss recus empreg submet junt médic complement deix pag empres receb alta inss parágraf segund junt médic compost dois médic send livr escolh empres outr escolh dentr mínim dois médic indic sindicat profissional decorr vint dias solicit escrit formaçã junt médic indic médic compor junt part result reconhec tod efeit laud médic indic outr part parágraf terceir além pag profissional indic empres arcar despes médic escolh dentr indic sindicat profissional limit tabel assoc médic brasileir amb parágraf quart ocorrent parec divergent médic junt indic comum acord empres sindicat terceir médic desempat cuj despes contrat respons empres limit tabel assoc médic brasileir amb parágraf quint empreg fiz jus concessã auxíliodoenc ter aind complet períod carênc exig prevident social receb complement salarial condiçõ parágraf desd constat doenc médic indic empres parágraf sext complement previst nest cláusul dev quant salári parágraf sétim empres conced benefíci supr quer diret quer através entidad prevident priv patrocin fic desobrig concessã respeitandos critéri vantaj parágraf oitav empres far adiant auxíliodoenc previdenciári auxíli doenc acidentári empreg enquant receb prevident social valor dev proced acert respect pagament órgã previdenciári dev comunic imediat empreg ocorrent rescisã contrat trabalh inic empreg inic empres respeit períod estabil provisór hav débit decorrent adiant refer empres efetu correspondent compens verb rescisór parágraf non send conhec valor básic auxíliodoenc conced prevident social complement salarial dev pag valor estim ocorr diferenc men dev compens pagament imediat posterior parágraf décim pagament previst nest cláusul dev ocorr junt dem empreg
2017_039341|Other Rules Regarding Working Conditions|No período de vigência desta Convenção Coletiva de Trabalho, a empresa arcará com despesas realizadas pelos seus empregados dispensados sem justa causa, a partir de 01/03/2017, até o limite de R$ 1.378,79 (mil trezentos e setenta e oito reais e setenta e nove centavos), com Cursos de Qualificação e/ou Requalificação Profissional, ministrados por empresa, entidade de ensino ou entidade sindical profissional, respeitados critérios mais vantajosos. Esta cláusula tem caráter excepcional e transitória. Parágrafo Primeiro: O ex-empregado terá o prazo de 90 (noventa) dias, contados da data da dispensa, para requerer a empresa a vantagem estabelecida. Parágrafo Segundo: A empresa efetuará o pagamento, diretamente à empresa ou entidade, após receber, dos empregados as seguintes informações: identificação da entidade promotora do curso, natureza, duração, valor e forma de pagamento do curso. Parágrafo Terceiro: A empresa poderá optar por fazer o reembolso ao ex-empregado. |períod vigênc dest convençã colet trabalh empres arcar despes realiz empreg dispens just caus part limit r mil trezent setent oit rea setent nov centav curs qualific eou requalific profissional ministr empres entidad ensin entidad sindical profissional respeit critéri vantaj cláusul carát excepcional transitór parágraf primeir exempreg praz novent dias cont dat dispens requer empres vantag estabelec parágraf segund empres efetu pagament diret empres entidad após receb empreg seguint inform identific entidad promotor curs natur duraçã valor form pagament curs parágraf terceir empres pod optar faz reembols exempreg
2009_016579|Hazard Pay (Danger)|Fica estabelecido que o pagamento do adicional de periculosidade aos empregados da empresa relacionada acima, que façam jus a tais benefícios, nos termos da legislação em vigor, será devido de forma proporcional ao período de exposição ao risco, calculado em conformidade com a planilha assinada pelo empregado e empregador.   O fato de ser efetuado o pagamento do percentual correspondente ao índice apurado a título de adicional de periculosidade não exime a empresa signatária do presente instrumento em envidar esforços no sentido da melhoria das condições de trabalho, sendo que, após neutralizado ou eliminado o risco, será indevido o pagamento do referido adicional. |fic estabelec pagament adicional periculos empreg empres relacion acim fac jus tais benefíci term legisl vigor dev form proporcional períod exposiçã risc calcul conform planilh assin empreg empreg fat efetu pagament percentual correspondent índic apur títul adicional periculos exim empres signatár present instrument envid esforc sent melhor condiçõ trabalh send após neutraliz elimin risc indev pagament refer adicional
2014_038109|Other Rules Regarding Working Conditions|A empresa fará a anotação, por ordem de chegada, dos veículos que estejam sendo encaminhados para a oficina e quando o veículo estiver parado na oficina, o motorista fica liberado para acompanhar ou não os reparos que estiverem sendo feito pelos mecânicos, salvo se a empresa o designar para fazer outra tarefa inerente à sua função de motorista. |empres far anot ordem cheg veícul send encaminh oficin veícul par oficin motor fic liber acompanh repar send feit mecân salv empres design faz outr taref inerent funçã motor
2013_073410|Tools and Equipment|a) A empresa fornecerá, sem qualquer ônus, aos empregados, as ferramentas e instrumentos de trabalhos necessários e utilizados no local de trabalho, para a prestação dos serviços respectivos; b) As ferramentas ou instrumentos serão reembolsados pelo empregado, na ocorrência de perda ou dano causado uso indevido, devidamente comprovado, ressalvando o desgaste normal das ferramentas. |empres fornec qualqu ônus empreg ferrament instrument trabalh necessári utiliz local trabalh prestaçã servic respect b ferrament instrument reembols empreg ocorrent perd dan caus uso indev devid comprov ressalv desg normal ferrament
2013_073410|Accidental or Occupational Injury Assurances|Garantia de emprego ou salário, a partir da alta previdenciária, ao empregado afastado por acidente do trabalho, se incapacitado para exercer a função que vinha exercendo e em condições de exercer outra função compatível com seu estado físico após o acidente, por período igual ao do afastamento e até o limite máximo de 90 (noventa) dias. Ocorrendo os pressupostos previstos na Lei 8213, de 24-07-91, regulamentada pelo Decreto 356, de 07-12-91, deverão ser observadas as disposições ali contidas. |garant empreg salári part alta previdenciár empreg afast acident trabalh incapacit exerc funçã vinh exerc condiçõ exerc outr funçã compat estad físic após acident períod igual afast limit máxim novent dias ocorr pressupost previst lei regulament decret dev observ disposiçõ ali cont
2013_073410|Individual Safety Equipment|Nos ambientes onde haja perigo ou risco de acidente, o primeiro dia de trabalho do empregado será destinado, parcialmente ou integralmente, a treinamento com o material de proteção individual (EPI) e conhecimento daquela área. |ambient onde perig risc acident primeir dia trabalh empreg destin parcial integral treinament material proteçã individual epi conhec daquel áre
2013_073410|Internal Committee on Accident Prevention - composition, election, assignments, guarantees |a) A empresa convocará eleições para CIPAS (Comissão Internas de Prevenção de Acidentes), com 50 (cinqüenta) dias de antecedência mínima, dando publicidade a tal ato através de comunicados afixados nos quadros de aviso das mesmas empresas, comunicados estes cujas cópias deverão ser enviadas ao Sindicato dentro de 15 dias daquela convocação. b) A empresa com mais de 30 (trinta) empregados, no prazo mínimo de 15 (quinze) dias após a realização das eleições, deverão comunicar ao Sindicato Profissional o resultado, indicando o nome dos empregados eleitos. c) Os titulares da representação dos empregados na CIPA não poderão ser transferidos para outra localidade, salvo quando houver concordância expressa dos mesmos. |empres convoc eleiçõ cip comissã intern prevençã acident cinquent dias antecedent mínim dand public tal ato através comunic afix quadr avis mesm empres comunic cuj cóp dev envi sindicat dentr dias daquel convoc b empres trint empreg praz mínim quinz dias após realiz eleiçõ dev comunic sindicat profissional result indic nom empreg eleit c titul represent empreg cip pod transfer outr local salv concord express mesm
2010_074884|Individual Safety Equipment|A empresa fornecerá gratuitamente, aos empregados, os equipamentos e meios de proteção individual e coletivo, quando necessários a execução de serviços nos termos da legislação vigente. PARÁGRAFO ÚNICO - A empresa fornecerá também de forma gratuita, uniformes, fardamentos, macacões, aventais, gorros e demais peças de vestimentas aos empregados que prestem serviços nos setores que necessitem de tais equipamentos |empres fornec gratuit empreg equip mei proteçã individual colet necessári execu servic term legisl vigent parágraf únic empres fornec form gratuit uniform fardament macacõ avent gorr dem pec vestiment empreg prest servic setor necessit tais equip
2010_074884|Assistance to Workers with Accidental or Occupational Injuries|Na ocorrência de acidente do trabalho, a comunicação deverá ser imediatamente preenchida por pessoal da empresa, instruído para esse fim e responsável por assiná-la.PARÁGRAFO ÚNICO - A empresa enviará ao sindicato profissional, quinzenalmente, e mediante protocolo as cópias das comunicações de acidente do trabalho, devidamente preenchidas naquele período |ocorrent acident trabalh comunic dev imediat preench pessoal empres instruíd fim respons assinálaparágraf únic empres envi sindicat profissional quinzenal mediant protocol cóp comunic acident trabalh devid preench naquel períod
2014_038173|Other Rules Regarding Working Conditions|A Empresa concederá aos motoristas, sem qualquer ônus, licença de 02 (dois) dias para a troca de sua CNH - Carteira Nacional de Habilitação, desde que sejam de outra localidade, quando o exame de saúde estiver vencido.  Parágrafo primeiro. A Empresa concederá aos motoristas, sem qualquer ônus, licença de 02 (dois) dias, quando for necessária a realização de curso de motorista para a renovação da CNH - Carteira Nacional de Habilitação. Parágrafo segundo. Em ambos os casos acima, tratados no caput e no parágrafo primeiro da presente cláusula, o motorista só terá direito a licença de 02 (dois) dias, se comunicar a empresa a necessidade de praticar os atos alí elencados com antecedência mínima de 30 (trinta) dias. |empres conced motor qualqu ônus licenc dois dias troc cnh carteir nacional habilit desd outr local exam saúd venc parágraf primeir empres conced motor qualqu ônus licenc dois dias necessár realiz curs motor renov cnh carteir nacional habilit parágraf segund ambos cas acim trat caput parágraf primeir present cláusul motor direit licenc dois dias comunic empres necess pratic atos alí elenc antecedent mínim trint dias
2014_038173|Internal Committee on Accident Prevention - composition, election, assignments, guarantees |A empresa obriga-se a comunicar ao Sindicato dos Empregados, com 60 (sessenta) dias de antecedência, a data de realização das eleições da CIPA, assim como, também, posteriormente, a posse dos eleitos.|empres obrigas comunic sindicat empreg sessent dias antecedent dat realiz eleiçõ cip assim posterior poss eleit
2014_038173|Assistance to Workers with Accidental or Occupational Injuries|A empresa se responsabilizará pela remoção do empregado acidentado no trabalho, providenciando veículo em condições adequadas para levá-los até o local de atendimento.|empres responsabiliz remoçã empreg acident trabalh providenc veícul condiçõ adequ levál local atend
2012_042462|Workplace Accident and Injury Prevention Training|Na admissão do Trabalhador serão dedicadas tantas horas quando necessárias, para demonstração e instrução dos equipamentos de proteção individual, dos riscos da atividade a ser exercida, do local de trabalho, das ordens de serviço, como também, o programa de prevenção de acidentes de trabalho desenvolvidos na empresa e ainda a apresentação para o mesmo dos Trabalhadores integrantes da CIPA. |admissã trabalh dedic tant hor necessár demonstr instruçã equip proteçã individual risc ativ exerc local trabalh ordens servic program prevençã acident trabalh desenvolv empres aind apresent trabalh integr cip
2012_042462|Other Rules for Protection Against Accidents and Injuries|A Empresa enviará ao Sindicato Laboral cópia da Comunicação de Acidente de Trabalho (CAT), no prazo de 10 (dez) dias a contar de ocorrência. |empres envi sindicat laboral cóp comunic acident trabalh cat praz dez dias cont ocorrent
2016_082062|Non-occupational Injury Assurances|GARANTIA DE EMPREGO OU SALÁRIO AO EMPREGADO AFASTADO POR MOTIVO DE DOENÇA: Ao empregado afastado por motivo de doença, fica concedida, nas licenças acima de 15 (quinze) dias, a partir da alta previdenciária, garantia de emprego ou salário por período igual ao do afastamento até o limite máximo de 30 (trinta) dias.  Parágrafo único – Os 15 (Quinze) primeiros dias de afastamento por motivo de auxilio doença e auxílio acidentário, pagos pela empresa, respeitando decisões do Supremo Tribunal Federal (STF) e do Superior Tribunal e Justiça (STJ – REsp 936308-RS), não sofrerão incidência de contribuição previdenciária. |garant empreg salári empreg afast motiv doenc empreg afast motiv doenc fic conced licenc acim quinz dias part alta previdenciár garant empreg salári períod igual afast limit máxim trint dias parágraf únic quinz primeir dias afast motiv auxili doenc auxíli acidentári pag empres respeit decisõ suprem tribunal federal stf superior tribunal justic stj resp sofr incident contribuiçã previdenciár
2016_082062|Other Rules Regarding Working Conditions|FORNECIMENTO DE UNIFORMES: Quando o uso de uniformes, equipamentos de segurança, macacões especiais, for exigido pelas empresas, ficam estas obrigadas a fornecê-los gratuitamente aos empregados, salvo injustificado extravio ou mau uso. |fornec uniform uso uniform equip segur macacõ espec exig empres fic obrig fornecêl gratuit empreg salv injustific extravi mau uso
2010_075192|Tools and Equipment|As empresas empregadoras deverão fornecer os meios necessários para o deslocamento, hospedagem e alimentação do empregado jornalista convocado a trabalhar fora de sua cidade- base. |empres empreg dev fornec mei necessári desloc hospedag aliment empreg jornal convoc trabalh cidade bas
2010_075192|Tools and Equipment|As empresas empregadoras deverão fornecer o material fotográfico, de vídeo e cinematográfico que os empregados-jornalistas necessitem para exercer sua função.  Parágrafo Único – Na hipótese de a empresa utilizar equipamentos de propriedade do empregado-jornalista, deverá ajustar previamente o valor a ser pago. |empres empreg dev fornec material fotográf víd cinematográf empregadosjornal necessit exerc funçã parágraf únic hipótes empres utiliz equip propriedad empregadojornal dev ajust previ valor pag
2010_075192|Tools and Equipment|Em caso de exigência de uso de uniforme ou fardamento durante o expediente, a empresa empregadora deverá fornecer gratuitamente dois conjuntos por ano para cada empregado-jornalista.  Parágrafo Único – Em caso de extravio de fardamento, uniforme ou equipamento de proteção individual por culpa do empregado-jornalista, ele deverá arcar com a despesa de aquisição de um novo conjunto ou equipamento, ficando ainda certo que os itens citados deverão ser devolvidos  ao término do contrato de trabalho. |cas exigent uso uniform fardament durant expedient empres empreg dev fornec gratuit dois conjunt ano cad empregadojornal parágraf únic cas extravi fardament uniform equip proteçã individual culp empregadojornal dev arcar despes aquisiçã nov conjunt equip fic aind cert itens cit dev devolv términ contrat trabalh
2010_075192|Tools and Equipment|As empresas empregadoras deverão fornecer transporte ao empregado jornalista que trabalhar no período entre 23h00 de um dia e 05h00 do dia seguinte, de sua residência para o local de trabalho e vice-versa. |empres empreg dev fornec transport empreg jornal trabalh períod dia dia seguint resident local trabalh vicevers
2010_075192|Other Rules Regarding Working Conditions|As empresas empregadoras deverão creditar fotos, imagens e ilustrações, mediante indicação do nome dos autores. As empresas editoras de jornais deverão estender a adoção desse procedimento a todo material jornalístico que publicarem, ocupando espaço igual ou superior a ¼ (um quarto) de página. |empres empreg dev credit fot imagens ilustr mediant indic nom autor empres editor jorn dev estend adoçã dess proced tod material jornalíst public ocup espac igual superior quart págin
2010_075192|Other Rules Regarding Working Conditions|Em caso de utilização de fotos, imagens, ilustrações e textos para fins de publicidade que tenham sido produzidos originalmente para fins jornalísticos, as empresas empregadoras deverão indenizar seus autores, mediante um valor negociado pelas partes. |cas utiliz fot imagens ilustr text fins public sid produz original fins jornalíst empres empreg dev indeniz autor mediant valor negoc part
2010_075192|Other Rules Regarding Working Conditions|As empresas empregadoras deverão arcar com a defesa judicial do empregado-jornalista que for processado na esfera criminal, desde que sua atuação tenha se pautado nos princípios éticos que regulamentam a profissão. |empres empreg dev arcar defes judicial empregadojornal process esfer criminal desd atuaçã paut princípi étic regulament profissã
2015_043120|Hazard Pay (Danger)|Estabelecer que os adicionais de periculosidade e insalubridade sejam pagos proporcionalmente ao tempo de exposição ao risco sob um percentual de 30% (trinta por cento) do salário normativo; |estabelec adicion periculos insalubr pag proporcional temp exposiçã risc sob percentual trint cent salári normat
2015_043120|Accidental or Occupational Injury Assurances|Garantia de emprego ou salário, a partir de alta previdenciária, ao empregado afastado por acidente de trabalho, se incapacitado para exercer a função que vinha exercendo e sem condições de exercer outra compatível com seu estado físico, por período igual ao do afastamento, até o limite de 120 (cento e vinte) dias, ou conforme preceitua o art. 118, da Lei nº. 8.213, de 24 de julho de 1991, o que for mais benéfico excluído os casos de contrato por prazo determinado, inclusive de experiência, rescisão por justa causa, acordo entre as partes, ou pedido de demissão e desde que o empregado não se encontre em cumprimento de aviso prévio; |garant empreg salári part alta previdenciár empreg afast acident trabalh incapacit exerc funçã vinh exerc condiçõ exerc outr compat estad físic períod igual afast limit cent vint dias conform preceitu art lei nº julh benéf excluíd cas contrat praz determin inclusiv experient rescisã just caus acord part ped demissã desd empreg encontr cumpriment avis prévi
2015_043120|Individual Safety Equipment|Os empregados receberão, gratuitamente, para utilização no trabalho, equipamentos individuais de proteção (EPIs) como luvas, botas, protetor auricular, óculos, capacetes, roupa adequada, para seus empregados. A empresa deverá substituí-los em caso de desgaste natural ou obsoletismo. |empreg receb gratuit utiliz trabalh equip individu proteçã epis luv bot protetor auricul ócul capacet roup adequ empreg empres dev substituíl cas desg natural obsolet
2015_043120|Individual Safety Equipment|1. As empresas se obrigam ao fornecimento gratuito de fardamento, quando por elas exigido, bem como de equipamentos de proteção individual – IPIs, quando exigíveis por lei, inclusive óculos de segurança com grau para as funções em que haja risco para a visão, obedecidas às normas internas quanto a prazos e condições de fornecimento. 2. A empresa deverá fornecer calçados e uniformes especiais também gratuitos quando a função exigir. 3. Deve haver treinamento do empregado entes do uso do EPI e implementar campanhas educativas. 4. A empresa deve dar ciência ao empregado sobre os programas de prevenção existentes. 5. Antes de qualquer tarefa sujeita a riscos, o empregado deve receber instruções quanto aos métodos de trabalho seguros, a natureza e efeitos dos riscos profissionais, medidas de prevenção, uso correto da proteção, dentre outros, nos termos da NR 26 e seus itens 26.6.5 e 26.6.6. 6. Extinto ou rescindido o contrato de trabalho, deverá o empregado devolver os equipamentos e/ou uniforme de seu uso e que continuarão de propriedade da empresa empregadora. 7. A empresa fornecerá EPI’s mediante recibo, ficando o empregado obrigado o seu uso, salvo as hipóteses de inadequação ou imprestabilidade comprovada dos mesmos equipamentos. 8. Os EPI’s inadequados ou imprestáveis serão imediatamente substituídos. |empres obrig fornec gratuit fardament exig bem equip proteçã individual ipis exigív lei inclusiv ócul segur grau funçõ risc visã obedec norm intern quant praz condiçõ fornec empres dev fornec calc uniform espec gratuit funçã exig dev treinament empreg entes uso epi implement campanh educ empres dev dar ciênc empreg sobr program prevençã existent antes qualqu taref sujeit risc empreg dev receb instruçõ quant métod trabalh segur natur efeit risc profission med prevençã uso corret proteçã dentr outr term nr itens extint rescind contrat trabalh dev empreg devolv equip eou uniform uso continu propriedad empres empreg empres fornec epi s mediant recib fic empreg obrig uso salv hipótes inadequ imprest comprov mesm equip epi s inadequ imprest imediat substituíd
2015_043120|Machine and Equipment Maintenance|A empresa de obrigam a manter sinalização visível com relação às situações de risco e prevenção de maquinas que operam com movimentos repetitivos constantes, ou quando estiverem em manutenção e conserto, nos termos previstos na NR – 26, aprovada pela Portaria nº 3.214/78 do Ministério do Trabalho. |empres obrig mant sinaliz visível relaçã situaçõ risc prevençã maquin oper moviment repetit constant manutençã consert term previst nr aprov port nº ministéri trabalh
2015_043120|Internal Committee on Accident Prevention - composition, election, assignments, guarantees |As fiscalizações do Ministério do Trabalho e da CPRH, quando pertinentes à saúde e segurança do trabalhador, serão acompanhadas pelo Presidente e pelo Vice-Presidente da CIPA, ou, em substituição a este ultimo, por um outro membro representante dos empregados da CIPA.  |fiscaliz ministéri trabalh cprh pertinent saúd segur trabalh acompanh president vicepresident cip substituiçã ultim outr membr represent empreg cip
2015_043120|Internal Committee on Accident Prevention - composition, election, assignments, guarantees |1.  A empresa convocará as eleições de suas CIPAS por EDITAL afixado em local de fácil acesso, preferencialmente em Quadro de Avisos, num prazo mínimo de 60 (sessenta) dias do termino dos mandatos vincendos;  2. A empresa remeterá copia do edital de convocação para o Sindicato Profissional até 05 (cinco) dias após a afixação do mesmo;  3. O EDITAL deverá conter: - A data e a hora das Eleições, o prazo e o local para inscrição de candidatos, a data, a hora e o local da apuração;  4. Os candidatos deverão receber, no ato de duas inscrições, comprovantes contendo a data e a hora em que se habilitaram ao processo seletivo;  5. Os candidatos serão inscritos pelo nome e, quando solicitarem, pelo apelido, o qual constará da cédula eleitoral.  6. O prazo para inscrição de candidatos não poderá ser inferior a 15 (quinze) dias;  7. O processo Eleitoral das CIPAS será coordenado pelo Serviço de Medicina e Segurança do Trabalho da Empresa e acompanhado pelo Vice-Presidente, representante dos empregados na CIPA existente, facultando-se, ainda, o acompanhamento previsto no item “80.9” abaixo.  8. As eleições transcorrerão durante a jornada de trabalhado, inclusive durante os intervalos e sua apuração será procedida de imediato, logo após o encerramento da coleta de votos, facultando-se o seu acompanhamento por todos os candidatos inscritos, observando-se, ainda, o previsto no item “80.9” abaixo.  9. Havendo na empresa dirigente sindical empregado, um deles poderá fazer o acompanhamento das eleições e da apuração; não havendo na empresa dirigente interno, mais havendo representante eleito pelos trabalhadores, este poderá acompanhar as eleições e apuração; não havendo na empresa, nem dirigentes interno, nem representante eleito, um dirigente do sindicato poderá acompanhar as eleições e apuração.  10. As urnas receptoras deverão ficar em locais fixos, de fácil acesso e previamente determinados no edital. Havendo mais de uma urna em locais diversos, será assegurado que haja a fiscalização de cada uma delas por dirigente do sindicato profissional, observando-se as disposições constantes no item anterior.  11. Caso o empregador, por qualquer motivo, não providencie a nova eleição da CIPA, os Cipeiros, titulares e suplentes, continuarão no mandato até a posse dos eleitos. Nessa situação, o período de carência será iniciado após a posse dos novos membros da CIPA. |empres convoc eleiçõ cip edital afix local fácil acess preferencial quadr avis praz mínim sessent dias termin mandat vincend empres remet cop edital convoc sindicat profissional cinc dias após afix edital dev cont dat hor eleiçõ praz local inscriçã candidat dat hor local apur candidat dev receb ato duas inscriçõ comprov cont dat hor habilit process selet candidat inscrit nom solicit apel const cédul eleitoral praz inscriçã candidat pod inferior quinz dias process eleitoral cip coorden servic medicin segur trabalh empres acompanh vicepresident represent empreg cip existent facultandos aind acompanh previst item abaix eleiçõ transcorr durant jorn trabalh inclusiv durant interval apur proced imediat log após encerr colet vot facultandos acompanh tod candidat inscrit observandos aind previst item abaix hav empres dirigent sindical empreg pod faz acompanh eleiçõ apur hav empres dirigent intern hav represent eleit trabalh pod acompanh eleiçõ apur hav empres dirigent intern represent eleit dirigent sindicat pod acompanh eleiçõ apur urnas receptor dev fic loc fix fácil acess previ determin edital hav urna loc divers assegur fiscaliz cad dirigent sindicat profissional observandos disposiçõ constant item anterior cas empreg qualqu motiv providenc nov eleiçã cip cipeir titul suplent continu mandat poss eleit ness situaçã períod carênc inic após poss nov membr cip
2015_043120|Internal Committee on Accident Prevention - composition, election, assignments, guarantees |As reuniões ordinárias da CIPA serão procedidas por reuniões das duas partes constitutivas, realizadas, no mínimo, uma hora antes da previsão de instalação da Comissão.  1. A pauta dessas reuniões preparatórias respeitara a ordem do dia da convocação da Comissão.  2. As horas em que a CIPA estiver reunida, se fora da jornada de trabalho, serão remuneradas como extra. |reuniõ ordinár cip proced reuniõ duas part constitut realiz mínim hor antes previsã instal comissã paut dess reuniõ preparatór respeit ordem dia convoc comissã hor cip reun jorn trabalh remuner extra
2015_043120|Workplace Accident and Injury Prevention Training|A empresa treinará os empregados novos, para fins de prevenção contra acidentes e uso de equipamentos de proteção, quando for o caso. O treinamento dar-se-á durante a jornada normal, a cargo de pessoal habilitado;  |empres trein empreg nov fins prevençã contr acident uso equip proteçã cas treinament darse durant jorn normal carg pessoal habilit
2015_043120|Rehabilitation of Workers with Accidental or Occupational Injuries|A empresa garantira o emprego ao seu empregado durante o prazo de 90 (noventa) dias, contados a partir do retorno às atividades após período de readaptação profissional a cargo da Previdência Social.  |empres garant empreg empreg durant praz novent dias cont part retorn ativ após períod readapt profissional carg prevident social
